time,gvc,water,water2,light,species
54.2502,8.34604,8.2,8.2,L,DAXI
54.3336,8.34651,8.2,8.2,L,DAXI
54.417,8.34558,8.2,8.2,L,DAXI
54.4998,8.34539,8.2,8.2,L,DAXI
54.5832,8.3458,8.2,8.2,L,DAXI
54.6666,8.3474,8.2,8.2,L,DAXI
54.75,8.34954,8.2,8.2,L,DAXI
54.8334,8.34792,8.2,8.2,L,DAXI
54.9168,8.34902,8.2,8.2,L,DAXI
55.0002,8.34973,8.2,8.2,L,DAXI
55.0836,8.35024,8.2,8.2,L,DAXI
55.167,8.34906,8.2,8.2,L,DAXI
55.2504,8.3522,8.2,8.2,L,DAXI
55.3332,8.35305,8.2,8.2,L,DAXI
55.4166,8.35281,8.2,8.2,L,DAXI
55.5,8.3525,8.2,8.2,L,DAXI
55.5834,8.35251,8.2,8.2,L,DAXI
55.6668,8.35539,8.2,8.2,L,DAXI
55.7502,8.35541,8.2,8.2,L,DAXI
55.8336,8.3557,8.2,8.2,L,DAXI
55.917,8.35432,8.2,8.2,L,DAXI
56.0004,8.35174,8.2,8.2,L,DAXI
56.0832,8.34919,8.2,8.2,L,DAXI
56.1666,8.34925,8.2,8.2,L,DAXI
56.25,8.34648,8.2,8.2,L,DAXI
56.3334,8.34374,8.2,8.2,L,DAXI
56.4168,8.34203,8.2,8.2,L,DAXI
56.5002,8.34168,8.2,8.2,L,DAXI
56.5836,8.34182,8.2,8.2,L,DAXI
56.667,8.34189,8.2,8.2,L,DAXI
56.7498,8.33942,8.2,8.2,L,DAXI
56.8332,8.33926,8.2,8.2,L,DAXI
56.9166,8.34047,8.2,8.2,L,DAXI
57,8.34144,8.2,8.2,L,DAXI
57.0834,8.34256,8.2,8.2,L,DAXI
57.1668,8.34186,8.2,8.2,L,DAXI
57.2502,8.34365,8.2,8.2,L,DAXI
57.3336,8.34249,8.2,8.2,L,DAXI
57.417,8.34435,8.2,8.2,L,DAXI
57.4998,8.34366,8.2,8.2,L,DAXI
57.5832,8.34576,8.2,8.2,L,DAXI
57.6666,8.34706,8.2,8.2,L,DAXI
57.75,8.34731,8.2,8.2,L,DAXI
57.8334,8.34885,8.2,8.2,L,DAXI
57.9168,8.34746,8.2,8.2,L,DAXI
58.0002,8.34785,8.2,8.2,L,DAXI
58.0836,8.3475,8.2,8.2,L,DAXI
58.167,8.34763,8.2,8.2,L,DAXI
58.2504,8.34683,8.2,8.2,L,DAXI
58.3332,8.34309,8.2,8.2,L,DAXI
58.4166,8.34177,8.2,8.2,L,DAXI
58.5,8.34194,8.2,8.2,L,DAXI
58.5834,8.34102,8.2,8.2,L,DAXI
58.6668,8.3413,8.2,8.2,L,DAXI
58.7502,8.33981,8.2,8.2,L,DAXI
58.8336,8.33887,8.2,8.2,L,DAXI
58.917,8.34006,8.2,8.2,L,DAXI
59.0004,8.34006,8.2,8.2,L,DAXI
59.0832,8.33957,8.2,8.2,L,DAXI
59.1666,8.34088,8.2,8.2,L,DAXI
59.25,8.34084,8.2,8.2,L,DAXI
59.3334,8.34075,8.2,8.2,L,DAXI
59.4168,8.34147,8.2,8.2,L,DAXI
59.5002,8.34147,8.2,8.2,L,DAXI
59.5836,8.3389,8.2,8.2,L,DAXI
59.667,8.33963,8.2,8.2,L,DAXI
59.7498,8.34124,8.2,8.2,L,DAXI
59.8332,8.33972,8.2,8.2,L,DAXI
59.9166,8.33754,8.2,8.2,L,DAXI
60,8.34051,8.2,8.2,L,DAXI
60.0834,8.3418,8.2,8.2,L,DAXI
60.1668,8.34139,8.2,8.2,L,DAXI
60.2502,8.34262,8.2,8.2,L,DAXI
60.3336,8.34169,8.2,8.2,L,DAXI
60.417,8.34359,T,,L,DAXI
60.4998,8.34508,T,,L,DAXI
60.5832,8.34415,T,,L,DAXI
60.6666,8.34807,T,,L,DAXI
60.75,8.34537,T,,L,DAXI
60.8334,8.348,T,,L,DAXI
60.9168,8.34632,T,,L,DAXI
61.0002,8.34806,T,,L,DAXI
61.0836,8.34522,T,,L,DAXI
61.167,8.34665,T,,L,DAXI
61.2504,8.34571,T,,L,DAXI
61.3332,8.34899,T,,L,DAXI
61.4166,8.34389,T,,L,DAXI
61.5,8.34345,T,,L,DAXI
61.5834,8.34242,T,,L,DAXI
61.6668,8.34324,T,,L,DAXI
61.7502,8.34085,T,,L,DAXI
61.8336,8.34087,T,,L,DAXI
61.917,8.3399,T,,L,DAXI
62.0004,8.34191,T,,L,DAXI
62.0832,8.34057,T,,L,DAXI
62.1666,8.33875,T,,L,DAXI
62.25,8.34089,T,,L,DAXI
62.3334,8.34052,T,,L,DAXI
62.4168,8.33965,T,,L,DAXI
62.5002,8.34194,T,,L,DAXI
62.5836,8.34098,T,,L,DAXI
62.667,8.34037,T,,L,DAXI
62.7498,8.33717,T,,L,DAXI
62.8332,8.33678,T,,L,DAXI
62.9166,8.33946,T,,L,DAXI
63,8.33697,T,,L,DAXI
63.0834,8.33974,T,,L,DAXI
63.1668,8.3406,T,,L,DAXI
63.2502,8.34537,T,,L,DAXI
63.3336,8.34748,T,,L,DAXI
63.417,8.34867,T,,L,DAXI
63.5004,8.3485,T,,L,DAXI
63.5832,8.35363,T,,L,DAXI
63.6666,8.35666,T,,L,DAXI
63.75,8.35457,T,,L,DAXI
63.8334,8.35486,T,,L,DAXI
63.9168,8.35295,T,,L,DAXI
64.0002,8.35048,T,,L,DAXI
64.0836,8.34481,T,,L,DAXI
64.167,8.34224,T,,L,DAXI
64.2504,8.33719,T,,L,DAXI
64.3332,8.33857,T,,L,DAXI
64.4166,8.33845,T,,L,DAXI
64.5,8.33476,T,,L,DAXI
64.5834,8.33571,T,,L,DAXI
64.6668,8.33435,T,,L,DAXI
64.7502,8.33407,T,,L,DAXI
64.8336,8.33396,T,,L,DAXI
64.917,8.33167,T,,L,DAXI
65.0004,8.33106,T,,L,DAXI
65.0832,8.33056,T,,L,DAXI
65.1666,8.33229,T,,L,DAXI
65.25,8.33232,T,,L,DAXI
65.3334,8.33379,T,,L,DAXI
65.4168,8.33149,T,,L,DAXI
65.5002,8.3339,T,,L,DAXI
65.5836,8.33454,T,,L,DAXI
65.667,8.33767,T,,L,DAXI
65.7498,8.34717,T,,L,DAXI
65.8332,8.3493,T,,L,DAXI
65.9166,8.3551,T,,L,DAXI
66,8.35776,T,,L,DAXI
66.0834,8.36316,T,,L,DAXI
66.1668,8.36204,T,,L,DAXI
66.2502,8.36375,T,,L,DAXI
66.3336,8.36133,T,,L,DAXI
66.417,8.35976,7.9,7.9,L,DAXI
66.5004,8.35829,7.9,7.9,L,DAXI
66.5832,8.35281,7.9,7.9,L,DAXI
66.6666,8.3497,7.9,7.9,L,DAXI
66.75,8.3473,7.9,7.9,L,DAXI
66.8334,8.34603,7.9,7.9,L,DAXI
66.9168,8.34184,7.9,7.9,L,DAXI
67.0002,8.33858,7.9,7.9,L,DAXI
67.0836,8.33377,7.9,7.9,L,DAXI
67.167,8.33313,7.9,7.9,L,DAXI
67.2504,8.33042,7.9,7.9,L,DAXI
67.3332,8.32928,7.9,7.9,L,DAXI
67.4166,8.32774,7.9,7.9,L,DAXI
67.5,8.32592,7.9,7.9,L,DAXI
67.5834,8.32686,7.9,7.9,L,DAXI
67.6668,8.32528,7.9,7.9,L,DAXI
67.7502,8.32466,7.9,7.9,L,DAXI
67.8336,8.32063,7.9,7.9,L,DAXI
67.917,8.31997,7.9,7.9,L,DAXI
67.9998,8.31751,7.9,7.9,L,DAXI
68.0832,8.31383,7.9,7.9,L,DAXI
68.1666,8.31328,7.9,7.9,L,DAXI
68.25,8.30711,7.9,7.9,L,DAXI
68.3334,8.30541,7.9,7.9,L,DAXI
68.4168,8.30375,7.9,7.9,L,DAXI
68.5002,8.29869,7.9,7.9,L,DAXI
68.5836,8.29898,7.9,7.9,L,DAXI
68.667,8.29859,7.9,7.9,L,DAXI
68.7498,8.29314,7.9,7.9,L,DAXI
68.8332,8.29134,7.9,7.9,L,DAXI
68.9166,8.28961,7.9,7.9,L,DAXI
69,8.28305,7.9,7.9,L,DAXI
69.0834,8.28099,7.9,7.9,L,DAXI
69.1668,8.27685,7.9,7.9,L,DAXI
69.2502,8.27377,7.9,7.9,L,DAXI
69.3336,8.27093,7.9,7.9,L,DAXI
69.417,8.26584,7.9,7.9,L,DAXI
69.5004,8.25959,7.9,7.9,L,DAXI
69.5832,8.25165,7.9,7.9,L,DAXI
69.6666,8.24469,7.9,7.9,L,DAXI
69.75,8.23719,7.9,7.9,L,DAXI
69.8334,8.23243,7.9,7.9,L,DAXI
69.9168,8.2295,7.9,7.9,L,DAXI
70.0002,8.22933,7.9,7.9,L,DAXI
70.0836,8.22835,7.9,7.9,L,DAXI
70.167,8.22997,7.9,7.9,L,DAXI
70.2504,8.23138,7.9,7.9,L,DAXI
70.3332,8.23457,7.9,7.9,L,DAXI
70.4166,8.23811,7.9,7.9,L,DAXI
70.5,8.23364,7.9,7.9,L,DAXI
70.5834,8.2365,7.9,7.9,L,DAXI
70.6668,8.24098,7.9,7.9,L,DAXI
70.7502,8.23909,7.9,7.9,L,DAXI
70.8336,8.2382,7.9,7.9,L,DAXI
70.917,8.23432,7.9,7.9,L,DAXI
70.9998,8.23544,7.9,7.9,L,DAXI
71.0832,8.23526,7.9,7.9,L,DAXI
71.1666,8.23446,7.9,7.9,L,DAXI
71.25,8.23449,7.9,7.9,L,DAXI
71.3334,8.22843,7.9,7.9,L,DAXI
71.4168,8.22668,7.9,7.9,L,DAXI
71.5002,8.22455,7.9,7.9,L,DAXI
71.5836,8.22458,7.9,7.9,L,DAXI
71.667,8.21969,7.9,7.9,L,DAXI
71.7498,8.21689,7.9,7.9,L,DAXI
71.8332,8.2172,7.9,7.9,L,DAXI
71.9166,8.21302,7.9,7.9,L,DAXI
72,8.20912,7.9,7.9,L,DAXI
72.0834,8.20317,7.9,7.9,L,DAXI
72.1668,8.2007,7.9,7.9,L,DAXI
72.2502,8.19673,7.9,7.9,L,DAXI
72.3336,8.19525,7.9,7.9,L,DAXI
72.417,8.19836,7.9,7.9,L,DAXI
72.5004,8.198,7.9,7.9,L,DAXI
72.5832,8.20094,7.9,7.9,L,DAXI
72.6666,8.20173,7.9,7.9,L,DAXI
72.75,8.20344,7.9,7.9,L,DAXI
72.8334,8.20692,7.9,7.9,L,DAXI
72.9168,8.20537,7.9,7.9,L,DAXI
73.0002,8.20511,7.9,7.9,L,DAXI
73.0836,8.20711,7.9,7.9,L,DAXI
73.167,8.2057,7.9,7.9,L,DAXI
73.2504,8.20405,7.9,7.9,L,DAXI
73.3332,8.20143,7.9,7.9,L,DAXI
73.4166,8.19414,7.9,7.9,L,DAXI
73.5,8.18966,7.9,7.9,L,DAXI
73.5834,8.18523,7.9,7.9,L,DAXI
73.6668,8.18372,7.9,7.9,L,DAXI
73.7502,8.17909,7.9,7.9,L,DAXI
73.8336,8.17735,7.9,7.9,L,DAXI
73.917,8.17595,7.9,7.9,L,DAXI
73.9998,8.17318,7.9,7.9,L,DAXI
74.0832,8.17374,7.9,7.9,L,DAXI
74.1666,8.16969,7.9,7.9,L,DAXI
74.25,8.17045,7.9,7.9,L,DAXI
74.3334,8.16782,7.9,7.9,L,DAXI
74.4168,8.16849,7.9,7.9,L,DAXI
74.5002,8.16932,7.9,7.9,L,DAXI
74.5836,8.16726,7.9,7.9,L,DAXI
74.667,8.16712,7.9,7.9,L,DAXI
74.7504,8.16506,7.9,7.9,L,DAXI
74.8332,8.16649,7.9,7.9,L,DAXI
74.9166,8.16418,7.9,7.9,L,DAXI
75,8.16323,7.9,7.9,L,DAXI
75.0834,8.16616,7.9,7.9,L,DAXI
75.1668,8.17114,7.9,7.9,L,DAXI
75.2502,8.17724,7.9,7.9,L,DAXI
75.3336,8.17912,7.9,7.9,L,DAXI
75.417,8.18059,7.9,7.9,L,DAXI
75.5004,8.17792,7.9,7.9,L,DAXI
75.5832,8.17938,7.9,7.9,L,DAXI
75.6666,8.17949,7.9,7.9,L,DAXI
75.75,8.18145,7.9,7.9,L,DAXI
75.8334,8.18157,7.9,7.9,L,DAXI
75.9168,8.18426,7.9,7.9,L,DAXI
76.0002,8.18352,7.9,7.9,L,DAXI
76.0836,8.18368,7.9,7.9,L,DAXI
76.167,8.18206,7.9,7.9,L,DAXI
76.2504,8.18208,7.9,7.9,L,DAXI
76.3332,8.18491,7.9,7.9,L,DAXI
76.4166,8.18567,7.9,7.9,L,DAXI
76.5,8.18696,7.9,7.9,L,DAXI
76.5834,8.18914,7.9,7.9,L,DAXI
76.6668,8.19141,7.9,7.9,L,DAXI
76.7502,8.19148,7.9,7.9,L,DAXI
76.8336,8.19221,7.9,7.9,L,DAXI
76.917,8.19027,7.9,7.9,L,DAXI
76.9998,8.18759,7.9,7.9,L,DAXI
77.0832,8.18217,7.9,7.9,L,DAXI
77.1666,8.18225,7.9,7.9,L,DAXI
77.25,8.17718,7.9,7.9,L,DAXI
77.3334,8.17745,7.9,7.9,L,DAXI
77.4168,8.17726,7.9,7.9,L,DAXI
77.5002,8.1764,7.9,7.9,L,DAXI
77.5836,8.17743,7.9,7.9,L,DAXI
77.667,8.18066,7.9,7.9,L,DAXI
77.7504,8.18187,7.9,7.9,L,DAXI
77.8332,8.1849,7.9,7.9,L,DAXI
77.9166,8.18695,7.9,7.9,L,DAXI
78,8.183,7.9,7.9,L,DAXI
78.0834,8.18287,7.9,7.9,L,DAXI
78.1668,8.18276,7.9,7.9,L,DAXI
78.2502,8.17995,7.9,7.9,L,DAXI
78.3336,8.17929,7.9,7.9,L,DAXI
78.417,8.17986,7.9,7.9,L,DAXI
78.5004,8.18142,7.9,7.9,L,DAXI
78.5832,8.18091,7.9,7.9,L,DAXI
78.6666,8.18174,7.9,7.9,L,DAXI
78.75,8.17978,7.9,7.9,L,DAXI
78.8334,8.17797,7.9,7.9,L,DAXI
78.9168,8.17643,7.9,7.9,L,DAXI
79.0002,8.17534,7.9,7.9,L,DAXI
79.0836,8.17478,7.9,7.9,L,DAXI
79.167,8.17678,7.9,7.9,L,DAXI
79.2498,8.17929,7.9,7.9,L,DAXI
79.3332,8.18179,7.9,7.9,L,DAXI
79.4166,8.18383,7.9,7.9,L,DAXI
79.5,8.18836,7.9,7.9,L,DAXI
79.5834,8.19079,7.9,7.9,L,DAXI
79.6668,8.19289,7.9,7.9,L,DAXI
79.7502,8.1936,7.9,7.9,L,DAXI
79.8336,8.19336,7.9,7.9,L,DAXI
79.917,8.19274,7.9,7.9,L,DAXI
79.9998,8.195,7.9,7.9,L,DAXI
80.0832,8.1959,7.9,7.9,L,DAXI
80.1666,8.19416,7.9,7.9,L,DAXI
80.25,8.19628,7.9,7.9,L,DAXI
80.3334,8.19992,7.9,7.9,L,DAXI
80.4168,8.1992,7.9,7.9,L,DAXI
80.5002,8.20054,7.9,7.9,L,DAXI
80.5836,8.20219,7.9,7.9,L,DAXI
80.667,8.20115,7.9,7.9,L,DAXI
80.7504,8.2039,7.9,7.9,L,DAXI
80.8332,8.20582,7.9,7.9,L,DAXI
80.9166,8.20835,7.9,7.9,L,DAXI
81,8.20912,7.9,7.9,L,DAXI
81.0834,8.2102,7.9,7.9,L,DAXI
81.1668,8.20819,7.9,7.9,L,DAXI
81.2502,8.21082,7.9,7.9,L,DAXI
81.3336,8.20646,7.9,7.9,L,DAXI
81.417,8.20604,7.9,7.9,L,DAXI
81.5004,8.20743,7.9,7.9,L,DAXI
81.5832,8.20508,7.9,7.9,L,DAXI
81.6666,8.20722,7.9,7.9,L,DAXI
81.75,8.20633,7.9,7.9,L,DAXI
81.8334,8.20827,7.9,7.9,L,DAXI
81.9168,8.20949,7.9,7.9,L,DAXI
82.0002,8.20857,7.9,7.9,L,DAXI
82.0836,8.21109,7.9,7.9,L,DAXI
82.167,8.20812,7.9,7.9,L,DAXI
82.2498,8.20937,7.9,7.9,L,DAXI
82.3332,8.20984,7.9,7.9,L,DAXI
82.4166,8.20851,7.9,7.9,L,DAXI
82.5,8.21055,7.9,7.9,L,DAXI
82.5834,8.21326,7.9,7.9,L,DAXI
82.6668,8.21264,7.9,7.9,L,DAXI
82.7502,8.21232,7.9,7.9,L,DAXI
82.8336,8.21416,7.9,7.9,L,DAXI
82.917,8.2106,7.9,7.9,L,DAXI
82.9998,8.20942,7.9,7.9,L,DAXI
83.0832,8.21107,7.9,7.9,L,DAXI
83.1666,8.21029,7.9,7.9,L,DAXI
83.25,8.21192,7.9,7.9,L,DAXI
83.3334,8.2095,7.9,7.9,L,DAXI
83.4168,8.20797,7.9,7.9,L,DAXI
83.5002,8.2068,7.9,7.9,L,DAXI
83.5836,8.20677,7.9,7.9,L,DAXI
83.667,8.20541,7.9,7.9,L,DAXI
83.7504,8.20597,7.9,7.9,L,DAXI
83.8332,8.20454,7.9,7.9,L,DAXI
83.9166,8.20258,7.9,7.9,L,DAXI
84,8.19925,7.9,7.9,L,DAXI
84.0834,8.19806,7.9,7.9,L,DAXI
84.1668,8.20054,7.9,7.9,L,DAXI
84.2502,8.20311,7.9,7.9,L,DAXI
84.3336,8.20394,7.9,7.9,L,DAXI
84.417,8.20324,7.9,7.9,L,DAXI
84.5004,8.208,7.9,7.9,L,DAXI
84.5832,8.20883,7.9,7.9,L,DAXI
84.6666,8.20866,7.9,7.9,L,DAXI
84.75,8.2086,7.9,7.9,L,DAXI
84.8334,8.20865,7.9,7.9,L,DAXI
84.9168,8.20682,7.9,7.9,L,DAXI
85.0002,8.20743,7.9,7.9,L,DAXI
85.0836,8.20377,7.9,7.9,L,DAXI
85.167,8.20103,7.9,7.9,L,DAXI
85.2498,8.20232,7.9,7.9,L,DAXI
85.3332,8.20331,7.9,7.9,L,DAXI
85.4166,8.203,7.9,7.9,L,DAXI
85.5,8.20041,7.9,7.9,L,DAXI
85.5834,8.1996,7.9,7.9,L,DAXI
85.6668,8.19895,7.9,7.9,L,DAXI
85.7502,8.19708,7.9,7.9,L,DAXI
85.8336,8.19696,7.9,7.9,L,DAXI
85.917,8.19713,7.9,7.9,L,DAXI
86.0004,8.19696,7.9,7.9,L,DAXI
86.0832,8.19612,7.9,7.9,L,DAXI
86.1666,8.19458,7.9,7.9,L,DAXI
86.25,8.19396,7.9,7.9,L,DAXI
86.3334,8.19468,7.9,7.9,L,DAXI
86.4168,8.19584,7.9,7.9,L,DAXI
86.5002,8.19658,7.9,7.9,L,DAXI
86.5836,8.19683,7.9,7.9,L,DAXI
86.667,8.19533,7.9,7.9,L,DAXI
86.7504,8.19702,7.9,7.9,L,DAXI
86.8332,8.19816,7.9,7.9,L,DAXI
86.9166,8.20319,7.9,7.9,L,DAXI
87,8.20314,7.9,7.9,L,DAXI
87.0834,8.20521,7.9,7.9,L,DAXI
87.1668,8.20133,7.9,7.9,L,DAXI
87.2502,8.20363,7.9,7.9,L,DAXI
87.3336,8.2053,7.9,7.9,L,DAXI
87.417,8.20605,7.9,7.9,L,DAXI
87.5004,8.20504,7.9,7.9,L,DAXI
87.5832,8.20634,7.9,7.9,L,DAXI
87.6666,8.2076,7.9,7.9,L,DAXI
87.75,8.21054,7.9,7.9,L,DAXI
87.8334,8.20811,7.9,7.9,L,DAXI
87.9168,8.20525,7.9,7.9,L,DAXI
88.0002,8.205,7.9,7.9,L,DAXI
88.0836,8.20269,7.9,7.9,L,DAXI
88.167,8.20425,7.9,7.9,L,DAXI
88.2498,8.20464,7.9,7.9,L,DAXI
88.3332,8.20101,7.9,7.9,L,DAXI
88.4166,8.20025,7.9,7.9,L,DAXI
88.5,8.19876,7.9,7.9,L,DAXI
88.5834,8.20201,7.9,7.9,L,DAXI
88.6668,8.20116,7.9,7.9,L,DAXI
88.7502,8.20074,7.9,7.9,L,DAXI
88.8336,8.20069,7.9,7.9,L,DAXI
88.917,8.20053,7.9,7.9,L,DAXI
89.0004,8.20035,7.9,7.9,L,DAXI
89.0832,8.19837,7.9,7.9,L,DAXI
89.1666,8.19985,7.9,7.9,L,DAXI
89.25,8.20123,7.9,7.9,L,DAXI
89.3334,8.20068,7.9,7.9,L,DAXI
89.4168,8.20056,7.9,7.9,L,DAXI
89.5002,8.19974,7.9,7.9,L,DAXI
89.5836,8.20185,7.9,7.9,L,DAXI
89.667,8.20172,7.9,7.9,L,DAXI
89.7504,8.20443,7.9,7.9,L,DAXI
89.8332,8.20387,7.9,7.9,L,DAXI
89.9166,8.2058,7.9,7.9,L,DAXI
90,8.20523,7.9,7.9,L,DAXI
90.0834,8.20474,7.9,7.9,L,DAXI
90.1668,8.2067,7.9,7.9,L,DAXI
90.2502,8.20612,7.9,7.9,L,DAXI
90.3336,8.20367,7.9,7.9,L,DAXI
90.417,8.20331,7.9,7.9,L,DAXI
90.4998,8.20121,7.9,7.9,L,DAXI
90.5832,8.20087,7.9,7.9,L,DAXI
90.6666,8.20053,7.9,7.9,L,DAXI
90.75,8.19966,7.9,7.9,L,DAXI
90.8334,8.19765,7.9,7.9,L,DAXI
90.9168,8.19584,7.9,7.9,L,DAXI
91.0002,8.19737,7.9,7.9,L,DAXI
91.0836,8.19773,7.9,7.9,L,DAXI
91.167,8.19752,7.9,7.9,L,DAXI
91.2498,8.19813,7.9,7.9,L,DAXI
91.3332,8.19847,7.9,7.9,L,DAXI
91.4166,8.19898,7.9,7.9,L,DAXI
91.5,8.20068,7.9,7.9,L,DAXI
91.5834,8.19943,7.9,7.9,L,DAXI
91.6668,8.20181,7.9,7.9,L,DAXI
91.7502,8.20193,7.9,7.9,L,DAXI
91.8336,8.20325,7.9,7.9,L,DAXI
91.917,8.20552,7.9,7.9,L,DAXI
92.0004,8.20344,7.9,7.9,L,DAXI
92.0832,8.20731,7.9,7.9,L,DAXI
92.1666,8.20771,7.9,7.9,L,DAXI
92.25,8.20892,7.9,7.9,L,DAXI
92.3334,8.21188,7.9,7.9,L,DAXI
92.4168,8.21316,7.9,7.9,L,DAXI
92.5002,8.21501,7.9,7.9,L,DAXI
92.5836,8.21608,7.9,7.9,L,DAXI
92.667,8.21708,7.9,7.9,L,DAXI
92.7504,8.2185,7.9,7.9,L,DAXI
92.8332,8.21946,7.9,7.9,L,DAXI
92.9166,8.22375,7.9,7.9,L,DAXI
93,8.22626,7.9,7.9,L,DAXI
93.0834,8.226,7.9,7.9,L,DAXI
93.1668,8.22573,7.9,7.9,L,DAXI
93.2502,8.22803,7.9,7.9,L,DAXI
93.3336,8.2259,7.9,7.9,L,DAXI
93.417,8.22459,7.9,7.9,L,DAXI
93.4998,8.22305,7.9,7.9,L,DAXI
93.5832,8.22279,7.9,7.9,L,DAXI
93.6666,8.22134,7.9,7.9,L,DAXI
93.75,8.2198,7.9,7.9,L,DAXI
93.8334,8.21785,7.9,7.9,L,DAXI
93.9168,8.21368,7.9,7.9,L,DAXI
94.0002,8.21054,7.9,7.9,L,DAXI
94.0836,8.21082,7.9,7.9,L,DAXI
94.167,8.20805,7.9,7.9,L,DAXI
94.2498,8.20746,7.9,7.9,L,DAXI
94.3332,8.20666,7.9,7.9,L,DAXI
94.4166,8.20606,7.9,7.9,L,DAXI
94.5,8.20584,7.9,7.9,L,DAXI
94.5834,8.20505,7.9,7.9,L,DAXI
94.6668,8.2026,7.9,7.9,L,DAXI
94.7502,8.20256,7.9,7.9,L,DAXI
94.8336,8.20445,7.9,7.9,L,DAXI
94.917,8.205,7.9,7.9,L,DAXI
95.0004,8.2041,7.9,7.9,L,DAXI
95.0832,8.20508,7.9,7.9,L,DAXI
95.1666,8.20453,7.9,7.9,L,DAXI
95.25,8.2062,7.9,7.9,L,DAXI
95.3334,8.20775,7.9,7.9,L,DAXI
95.4168,8.20841,7.9,7.9,L,DAXI
95.5002,8.21073,7.9,7.9,L,DAXI
95.5836,8.2113,7.9,7.9,L,DAXI
95.667,8.21148,7.9,7.9,L,DAXI
95.7504,8.21226,7.9,7.9,L,DAXI
95.8332,8.20979,7.9,7.9,L,DAXI
95.9166,8.20819,7.9,7.9,L,DAXI
96,8.20643,7.9,7.9,L,DAXI
96.0834,8.20596,7.9,7.9,L,DAXI
96.1668,8.20446,7.9,7.9,L,DAXI
96.2502,8.20413,7.9,7.9,L,DAXI
96.3336,8.20635,7.9,7.9,L,DAXI
96.417,8.20206,7.9,7.9,L,DAXI
96.4998,8.20209,7.9,7.9,L,DAXI
96.5832,8.2047,7.9,7.9,L,DAXI
96.6666,8.20245,7.9,7.9,L,DAXI
96.75,8.20513,7.9,7.9,L,DAXI
96.8334,8.20526,7.9,7.9,L,DAXI
96.9168,8.20719,7.9,7.9,L,DAXI
97.0002,8.207,7.9,7.9,L,DAXI
97.0836,8.20916,7.9,7.9,L,DAXI
97.167,8.20857,7.9,7.9,L,DAXI
97.2504,8.20872,7.9,7.9,L,DAXI
97.3332,8.20984,7.9,7.9,L,DAXI
97.4166,8.20772,7.9,7.9,L,DAXI
97.5,8.20688,7.9,7.9,L,DAXI
97.5834,8.20583,7.9,7.9,L,DAXI
97.6668,8.20618,7.9,7.9,L,DAXI
97.7502,8.20392,7.9,7.9,L,DAXI
97.8336,8.2034,7.9,7.9,L,DAXI
97.917,8.20374,7.9,7.9,L,DAXI
98.0004,8.20001,7.9,7.9,L,DAXI
98.0832,8.20089,7.9,7.9,L,DAXI
98.1666,8.19888,7.9,7.9,L,DAXI
98.25,8.19815,7.9,7.9,L,DAXI
98.3334,8.19715,7.9,7.9,L,DAXI
98.4168,8.19692,7.9,7.9,L,DAXI
98.5002,8.19697,7.9,7.9,L,DAXI
98.5836,8.19576,7.9,7.9,L,DAXI
98.667,8.19724,7.9,7.9,L,DAXI
98.7504,8.19705,7.9,7.9,L,DAXI
98.8332,8.19734,7.9,7.9,L,DAXI
98.9166,8.1975,7.9,7.9,L,DAXI
99,8.19854,7.9,7.9,L,DAXI
99.0834,8.1986,7.9,7.9,L,DAXI
99.1668,8.20061,7.9,7.9,L,DAXI
99.2502,8.19956,7.9,7.9,L,DAXI
99.3336,8.19878,7.9,7.9,L,DAXI
99.417,8.19758,7.9,7.9,L,DAXI
99.4998,8.20021,7.9,7.9,L,DAXI
99.5832,8.20197,7.9,7.9,L,DAXI
99.6666,8.20401,7.9,7.9,L,DAXI
99.75,8.20421,7.9,7.9,L,DAXI
99.8334,8.20402,7.9,7.9,L,DAXI
99.9168,8.20571,7.9,7.9,L,DAXI
100.0002,8.20454,7.9,7.9,L,DAXI
100.0836,8.20453,7.9,7.9,L,DAXI
100.167,8.20594,7.9,7.9,L,DAXI
100.2504,8.20528,7.9,7.9,L,DAXI
100.3332,8.20819,7.9,7.9,L,DAXI
100.4166,8.21148,7.9,7.9,L,DAXI
100.5,8.21114,7.9,7.9,L,DAXI
100.5834,8.21422,7.9,7.9,L,DAXI
100.6668,8.21437,7.9,7.9,L,DAXI
100.7502,8.21492,7.9,7.9,L,DAXI
100.8336,8.21677,7.9,7.9,L,DAXI
100.917,8.21553,7.9,7.9,L,DAXI
101.0004,8.2134,7.9,7.9,L,DAXI
101.0832,8.21353,7.9,7.9,L,DAXI
101.1666,8.21435,7.9,7.9,L,DAXI
101.25,8.21494,7.9,7.9,L,DAXI
101.3334,8.2123,7.9,7.9,L,DAXI
101.4168,8.21558,7.9,7.9,L,DAXI
101.5002,8.2174,7.9,7.9,L,DAXI
101.5836,8.21574,7.9,7.9,L,DAXI
101.667,8.21484,7.9,7.9,L,DAXI
101.7498,8.2171,7.9,7.9,L,DAXI
101.8332,8.21434,7.9,7.9,L,DAXI
101.9166,8.21358,7.9,7.9,L,DAXI
102,8.21288,7.9,7.9,L,DAXI
102.0834,8.21269,7.9,7.9,L,DAXI
102.1668,8.21553,7.9,7.9,L,DAXI
102.2502,8.21455,7.9,7.9,L,DAXI
102.3336,8.21587,7.9,7.9,L,DAXI
102.417,8.21689,7.9,7.9,L,DAXI
102.4998,8.21959,7.9,7.9,L,DAXI
