time,gvc,water,water2,light
30.1668,8.29481,8.2,8.2,L
30.2502,8.29952,8.2,8.2,L
30.3336,8.29473,8.2,8.2,L
30.417,8.29717,8.2,8.2,L
30.5004,8.2969,8.2,8.2,L
30.5832,8.29793,8.2,8.2,L
30.6666,8.29618,8.2,8.2,L
30.75,8.29664,8.2,8.2,L
30.8334,8.29217,8.2,8.2,L
30.9168,8.29117,8.2,8.2,L
31.0002,8.28908,8.2,8.2,L
31.0836,8.28973,8.2,8.2,L
31.167,8.2857,8.2,8.2,L
31.2504,8.28383,8.2,8.2,L
31.3332,8.28228,8.2,8.2,L
31.4166,8.28124,8.2,8.2,L
31.5,8.28025,8.2,8.2,L
31.5834,8.27924,8.2,8.2,L
31.6668,8.27887,8.2,8.2,L
31.7502,8.28006,8.2,8.2,L
31.8336,8.28053,8.2,8.2,L
31.917,8.27927,8.2,8.2,L
31.9998,8.2805,8.2,8.2,L
32.0832,8.28106,8.2,8.2,L
32.1666,8.28155,8.2,8.2,L
32.25,8.28141,8.2,8.2,L
32.3334,8.2807,8.2,8.2,L
32.4168,8.27825,8.2,8.2,L
32.5002,8.27837,8.2,8.2,L
32.5836,8.27767,8.2,8.2,L
32.667,8.27537,8.2,8.2,L
32.7504,8.27568,8.2,8.2,L
32.8332,8.26953,8.2,8.2,L
32.9166,8.2661,8.2,8.2,L
33,8.26339,8.2,8.2,L
33.0834,8.25771,8.2,8.2,L
33.1668,8.2539,8.2,8.2,L
33.2502,8.24894,8.2,8.2,L
33.3336,8.24421,8.2,8.2,L
33.417,8.23909,8.2,8.2,L
33.5004,8.23857,8.2,8.2,L
33.5832,8.23227,8.2,8.2,L
33.6666,8.22761,8.2,8.2,L
33.75,8.22732,8.2,8.2,L
33.8334,8.22664,8.2,8.2,L
33.9168,8.22487,8.2,8.2,L
34.0002,8.22407,8.2,8.2,L
34.0836,8.22466,8.2,8.2,L
34.167,8.22085,8.2,8.2,L
34.2498,8.22055,8.2,8.2,L
34.3332,8.22097,8.2,8.2,L
34.4166,8.2173,8.2,8.2,L
34.5,8.21897,8.2,8.2,L
34.5834,8.21338,8.2,8.2,L
34.6668,8.21254,8.2,8.2,L
34.7502,8.20832,8.2,8.2,L
34.8336,8.20465,8.2,8.2,L
34.917,8.20193,8.2,8.2,L
34.9998,8.20491,8.2,8.2,L
35.0832,8.20076,8.2,8.2,L
35.1666,8.19526,8.2,8.2,L
35.25,8.19508,8.2,8.2,L
35.3334,8.19045,8.2,8.2,L
35.4168,8.18763,8.2,8.2,L
35.5002,8.20263,8.2,8.2,L
35.5836,8.26054,8.2,8.2,L
35.667,8.27951,8.2,8.2,L
35.7504,8.29416,8.2,8.2,L
35.8332,8.30048,8.2,8.2,L
35.9166,8.30674,8.2,8.2,L
36,8.31627,8.2,8.2,L
36.0834,8.32258,8.2,8.2,L
36.1668,8.32713,8.2,8.2,L
36.2502,8.33126,8.2,8.2,L
36.3336,8.33572,8.2,8.2,L
36.417,8.33851,8.2,8.2,L
36.5004,8.34184,8.2,8.2,L
36.5832,8.34478,8.2,8.2,L
36.6666,8.34525,8.2,8.2,L
36.75,8.34968,8.2,8.2,L
36.8334,8.35025,8.2,8.2,L
36.9168,8.34856,8.2,8.2,L
37.0002,8.34899,8.2,8.2,L
37.0836,8.3461,8.2,8.2,L
37.167,8.34273,8.2,8.2,L
37.2498,8.3376,8.2,8.2,L
37.3332,8.33991,8.2,8.2,L
37.4166,8.33777,8.2,8.2,L
37.5,8.33687,8.2,8.2,L
37.5834,8.33786,8.2,8.2,L
37.6668,8.33708,8.2,8.2,L
37.7502,8.33771,8.2,8.2,L
37.8336,8.335,8.2,8.2,L
37.917,8.33575,8.2,8.2,L
37.9998,8.33659,8.2,8.2,L
38.0832,8.33633,8.2,8.2,L
38.1666,8.33707,8.2,8.2,L
38.25,8.33869,8.2,8.2,L
38.3334,8.33778,8.2,8.2,L
38.4168,8.3413,8.2,8.2,L
38.5002,8.34221,8.2,8.2,L
38.5836,8.34488,8.2,8.2,L
38.667,8.34521,8.2,8.2,L
38.7504,8.34788,8.2,8.2,L
38.8332,8.34906,8.2,8.2,L
38.9166,8.35102,8.2,8.2,L
39,8.35209,8.2,8.2,L
39.0834,8.3512,8.2,8.2,L
39.1668,8.35351,8.2,8.2,L
39.2502,8.35524,8.2,8.2,L
39.3336,8.35329,8.2,8.2,L
39.417,8.3531,8.2,8.2,L
39.5004,8.35677,8.2,8.2,L
39.5832,8.35427,8.2,8.2,L
39.6666,8.35749,8.2,8.2,L
39.75,8.35694,8.2,8.2,L
39.8334,8.35719,8.2,8.2,L
39.9168,8.35802,8.2,8.2,L
40.0002,8.35823,8.2,8.2,L
40.0836,8.35592,8.2,8.2,L
40.167,8.35868,8.2,8.2,L
40.2498,8.35701,8.2,8.2,L
40.3332,8.3578,8.2,8.2,L
40.4166,8.35992,8.2,8.2,L
40.5,8.35774,8.2,8.2,L
40.5834,8.35666,8.2,8.2,L
40.6668,8.35778,8.2,8.2,L
40.7502,8.35983,8.2,8.2,L
40.8336,8.35951,8.2,8.2,L
40.917,8.35757,8.2,8.2,L
41.0004,8.3562,8.2,8.2,L
41.0832,8.35502,8.2,8.2,L
41.1666,8.35546,8.2,8.2,L
41.25,8.35653,8.2,8.2,L
41.3334,8.35855,8.2,8.2,L
41.4168,8.35634,8.2,8.2,L
41.5002,8.35774,8.2,8.2,L
41.5836,8.35925,8.2,8.2,L
41.667,8.36015,8.2,8.2,L
41.7504,8.36253,8.2,8.2,L
41.8332,8.36265,8.2,8.2,L
41.9166,8.36605,8.2,8.2,L
42,8.36651,8.2,8.2,L
42.0834,8.36794,8.2,8.2,L
42.1668,8.36858,8.2,8.2,L
42.2502,8.36994,8.2,8.2,L
42.3336,8.37187,8.2,8.2,L
42.417,8.37221,8.2,8.2,L
42.5004,8.3703,8.2,8.2,L
42.5832,8.37043,8.2,8.2,L
42.6666,8.37028,8.2,8.2,L
42.75,8.36909,8.2,8.2,L
42.8334,8.36855,8.2,8.2,L
42.9168,8.36883,8.2,8.2,L
43.0002,8.36573,8.2,8.2,L
43.0836,8.36682,8.2,8.2,L
43.167,8.36521,8.2,8.2,L
43.2498,8.3657,8.2,8.2,L
43.3332,8.36422,8.2,8.2,L
43.4166,8.36308,8.2,8.2,L
43.5,8.36177,8.2,8.2,L
43.5834,8.361,8.2,8.2,L
43.6668,8.35822,8.2,8.2,L
43.7502,8.35893,8.2,8.2,L
43.8336,8.35988,8.2,8.2,L
43.917,8.35852,8.2,8.2,L
44.0004,8.35901,8.2,8.2,L
44.0832,8.35804,8.2,8.2,L
44.1666,8.35824,8.2,8.2,L
44.25,8.35794,8.2,8.2,L
44.3334,8.35738,8.2,8.2,L
44.4168,8.35716,8.2,8.2,L
44.5002,8.35641,8.2,8.2,L
44.5836,8.35796,8.2,8.2,L
44.667,8.35729,8.2,8.2,L
44.7504,8.35651,8.2,8.2,L
44.8332,8.359,8.2,8.2,L
44.9166,8.35684,8.2,8.2,L
45,8.35732,8.2,8.2,L
45.0834,8.35481,8.2,8.2,L
45.1668,8.35663,8.2,8.2,L
45.2502,8.35653,8.2,8.2,L
45.3336,8.35379,8.2,8.2,L
45.417,8.35359,8.2,8.2,L
45.4998,8.34959,8.2,8.2,L
45.5832,8.34828,8.2,8.2,L
45.6666,8.34752,8.2,8.2,L
45.75,8.34543,8.2,8.2,L
45.8334,8.34588,8.2,8.2,L
45.9168,8.3442,8.2,8.2,L
46.0002,8.34319,8.2,8.2,L
46.0836,8.34287,8.2,8.2,L
46.167,8.34393,8.2,8.2,L
46.2498,8.34427,8.2,8.2,L
46.3332,8.34127,8.2,8.2,L
46.4166,8.34206,8.2,8.2,L
46.5,8.34005,8.2,8.2,L
46.5834,8.34031,8.2,8.2,L
46.6668,8.33947,8.2,8.2,L
46.7502,8.33834,8.2,8.2,L
46.8336,8.33697,8.2,8.2,L
46.917,8.33654,8.2,8.2,L
47.0004,8.33782,8.2,8.2,L
47.0832,8.33352,8.2,8.2,L
47.1666,8.33417,8.2,8.2,L
47.25,8.33334,8.2,8.2,L
47.3334,8.33349,8.2,8.2,L
47.4168,8.33296,8.2,8.2,L
47.5002,8.33403,8.2,8.2,L
47.5836,8.33487,8.2,8.2,L
47.667,8.33575,8.2,8.2,L
47.7504,8.3366,8.2,8.2,L
47.8332,8.34084,8.2,8.2,L
47.9166,8.33733,8.2,8.2,L
48,8.34182,8.2,8.2,L
48.0834,8.34415,8.2,8.2,L
48.1668,8.3445,8.2,8.2,L
48.2502,8.34532,8.2,8.2,L
48.3336,8.34972,8.2,8.2,L
48.417,8.34671,8.2,8.2,L
48.4998,8.34909,8.2,8.2,L
48.5832,8.34687,8.2,8.2,L
48.6666,8.34899,8.2,8.2,L
48.75,8.3508,8.2,8.2,L
48.8334,8.35238,8.2,8.2,L
48.9168,8.35012,8.2,8.2,L
49.0002,8.35079,8.2,8.2,L
49.0836,8.35149,8.2,8.2,L
49.167,8.3526,8.2,8.2,L
49.2498,8.35133,8.2,8.2,L
49.3332,8.35245,8.2,8.2,L
49.4166,8.35266,8.2,8.2,L
49.5,8.35455,8.2,8.2,L
49.5834,8.35563,8.2,8.2,L
49.6668,8.35636,8.2,8.2,L
49.7502,8.35776,8.2,8.2,L
49.8336,8.35704,8.2,8.2,L
49.917,8.35803,8.2,8.2,L
50.0004,8.35924,8.2,8.2,L
50.0832,8.3592,8.2,8.2,L
50.1666,8.3583,8.2,8.2,L
50.25,8.36006,8.2,8.2,L
50.3334,8.36016,8.2,8.2,L
50.4168,8.36085,8.2,8.2,L
50.5002,8.36082,8.2,8.2,L
50.5836,8.35942,8.2,8.2,L
50.667,8.36117,8.2,8.2,L
50.7504,8.36114,8.2,8.2,L
50.8332,8.35809,8.2,8.2,L
50.9166,8.35925,8.2,8.2,L
51,8.35836,8.2,8.2,L
51.0834,8.35847,8.2,8.2,L
51.1668,8.35915,8.2,8.2,L
51.2502,8.35938,8.2,8.2,L
51.3336,8.35743,8.2,8.2,L
51.417,8.35838,8.2,8.2,L
51.4998,8.35718,8.2,8.2,L
51.5832,8.35765,8.2,8.2,L
51.6666,8.35587,8.2,8.2,L
51.75,8.35445,8.2,8.2,L
51.8334,8.35638,8.2,8.2,L
51.9168,8.354,8.2,8.2,L
52.0002,8.35391,8.2,8.2,L
52.0836,8.35289,8.2,8.2,L
52.167,8.34953,8.2,8.2,L
52.2504,8.35139,8.2,8.2,L
52.3332,8.34855,8.2,8.2,L
52.4166,8.34974,8.2,8.2,L
52.5,8.34834,8.2,8.2,L
52.5834,8.34376,8.2,8.2,L
52.6668,8.34515,8.2,8.2,L
52.7502,8.34767,8.2,8.2,L
52.8336,8.35171,8.2,8.2,L
52.917,8.3515,8.2,8.2,L
53.0004,8.35445,8.2,8.2,L
53.0832,8.35277,8.2,8.2,L
53.1666,8.35513,8.2,8.2,L
53.25,8.35594,8.2,8.2,L
53.3334,8.35348,8.2,8.2,L
53.4168,8.35114,8.2,8.2,L
53.5002,8.34924,8.2,8.2,L
53.5836,8.34696,8.2,8.2,L
53.667,8.34516,8.2,8.2,L
53.7504,8.3474,8.2,8.2,L
53.8332,8.34402,8.2,8.2,L
53.9166,8.3457,8.2,8.2,L
54,8.34448,8.2,8.2,L
54.0834,8.34605,8.2,8.2,L
54.1668,8.3439,8.2,8.2,L
54.2502,8.34604,8.2,8.2,L
54.3336,8.34651,8.2,8.2,L
54.417,8.34558,8.2,8.2,L
54.4998,8.34539,8.2,8.2,L
54.5832,8.3458,8.2,8.2,L
54.6666,8.3474,8.2,8.2,L
54.75,8.34954,8.2,8.2,L
54.8334,8.34792,8.2,8.2,L
54.9168,8.34902,8.2,8.2,L
55.0002,8.34973,8.2,8.2,L
55.0836,8.35024,8.2,8.2,L
55.167,8.34906,8.2,8.2,L
55.2504,8.3522,8.2,8.2,L
55.3332,8.35305,8.2,8.2,L
55.4166,8.35281,8.2,8.2,L
55.5,8.3525,8.2,8.2,L
55.5834,8.35251,8.2,8.2,L
55.6668,8.35539,8.2,8.2,L
55.7502,8.35541,8.2,8.2,L
55.8336,8.3557,8.2,8.2,L
55.917,8.35432,8.2,8.2,L
56.0004,8.35174,8.2,8.2,L
56.0832,8.34919,8.2,8.2,L
56.1666,8.34925,8.2,8.2,L
56.25,8.34648,8.2,8.2,L
56.3334,8.34374,8.2,8.2,L
56.4168,8.34203,8.2,8.2,L
56.5002,8.34168,8.2,8.2,L
56.5836,8.34182,8.2,8.2,L
56.667,8.34189,8.2,8.2,L
56.7498,8.33942,8.2,8.2,L
56.8332,8.33926,8.2,8.2,L
56.9166,8.34047,8.2,8.2,L
57,8.34144,8.2,8.2,L
57.0834,8.34256,8.2,8.2,L
57.1668,8.34186,8.2,8.2,L
57.2502,8.34365,8.2,8.2,L
57.3336,8.34249,8.2,8.2,L
57.417,8.34435,8.2,8.2,L
57.4998,8.34366,8.2,8.2,L
57.5832,8.34576,8.2,8.2,L
57.6666,8.34706,8.2,8.2,L
57.75,8.34731,8.2,8.2,L
57.8334,8.34885,8.2,8.2,L
57.9168,8.34746,8.2,8.2,L
58.0002,8.34785,8.2,8.2,L
58.0836,8.3475,8.2,8.2,L
58.167,8.34763,8.2,8.2,L
58.2504,8.34683,8.2,8.2,L
58.3332,8.34309,8.2,8.2,L
58.4166,8.34177,8.2,8.2,L
58.5,8.34194,8.2,8.2,L
58.5834,8.34102,8.2,8.2,L
58.6668,8.3413,8.2,8.2,L
58.7502,8.33981,8.2,8.2,L
58.8336,8.33887,8.2,8.2,L
58.917,8.34006,8.2,8.2,L
59.0004,8.34006,8.2,8.2,L
59.0832,8.33957,8.2,8.2,L
59.1666,8.34088,8.2,8.2,L
59.25,8.34084,8.2,8.2,L
59.3334,8.34075,8.2,8.2,L
59.4168,8.34147,8.2,8.2,L
59.5002,8.34147,8.2,8.2,L
59.5836,8.3389,8.2,8.2,L
59.667,8.33963,8.2,8.2,L
59.7498,8.34124,8.2,8.2,L
59.8332,8.33972,8.2,8.2,L
59.9166,8.33754,8.2,8.2,L
60,8.34051,8.2,8.2,L
60.0834,8.3418,8.2,8.2,L
60.1668,8.34139,8.2,8.2,L
60.2502,8.34262,8.2,8.2,L
60.3336,8.34169,8.2,8.2,L
60.417,8.34359,T,,L
60.4998,8.34508,T,,L
60.5832,8.34415,T,,L
60.6666,8.34807,T,,L
60.75,8.34537,T,,L
60.8334,8.348,T,,L
60.9168,8.34632,T,,L
61.0002,8.34806,T,,L
61.0836,8.34522,T,,L
61.167,8.34665,T,,L
61.2504,8.34571,T,,L
61.3332,8.34899,T,,L
61.4166,8.34389,T,,L
61.5,8.34345,T,,L
61.5834,8.34242,T,,L
61.6668,8.34324,T,,L
61.7502,8.34085,T,,L
61.8336,8.34087,T,,L
61.917,8.3399,T,,L
62.0004,8.34191,T,,L
62.0832,8.34057,T,,L
62.1666,8.33875,T,,L
62.25,8.34089,T,,L
62.3334,8.34052,T,,L
62.4168,8.33965,T,,L
62.5002,8.34194,T,,L
62.5836,8.34098,T,,L
62.667,8.34037,T,,L
62.7498,8.33717,T,,L
62.8332,8.33678,T,,L
62.9166,8.33946,T,,L
63,8.33697,T,,L
63.0834,8.33974,T,,L
63.1668,8.3406,T,,L
63.2502,8.34537,T,,L
63.3336,8.34748,T,,L
63.417,8.34867,T,,L
63.5004,8.3485,T,,L
63.5832,8.35363,T,,L
63.6666,8.35666,T,,L
63.75,8.35457,T,,L
63.8334,8.35486,T,,L
63.9168,8.35295,T,,L
64.0002,8.35048,T,,L
64.0836,8.34481,T,,L
64.167,8.34224,T,,L
64.2504,8.33719,T,,L
64.3332,8.33857,T,,L
64.4166,8.33845,T,,L
64.5,8.33476,T,,L
64.5834,8.33571,T,,L
64.6668,8.33435,T,,L
64.7502,8.33407,T,,L
64.8336,8.33396,T,,L
64.917,8.33167,T,,L
65.0004,8.33106,T,,L
65.0832,8.33056,T,,L
65.1666,8.33229,T,,L
65.25,8.33232,T,,L
65.3334,8.33379,T,,L
65.4168,8.33149,T,,L
65.5002,8.3339,T,,L
65.5836,8.33454,T,,L
65.667,8.33767,T,,L
65.7498,8.34717,T,,L
65.8332,8.3493,T,,L
65.9166,8.3551,T,,L
66,8.35776,T,,L
66.0834,8.36316,T,,L
66.1668,8.36204,T,,L
66.2502,8.36375,T,,L
66.3336,8.36133,T,,L
66.417,8.35976,7.9,7.9,L
66.5004,8.35829,7.9,7.9,L
66.5832,8.35281,7.9,7.9,L
66.6666,8.3497,7.9,7.9,L
66.75,8.3473,7.9,7.9,L
66.8334,8.34603,7.9,7.9,L
66.9168,8.34184,7.9,7.9,L
67.0002,8.33858,7.9,7.9,L
67.0836,8.33377,7.9,7.9,L
67.167,8.33313,7.9,7.9,L
67.2504,8.33042,7.9,7.9,L
67.3332,8.32928,7.9,7.9,L
67.4166,8.32774,7.9,7.9,L
67.5,8.32592,7.9,7.9,L
67.5834,8.32686,7.9,7.9,L
67.6668,8.32528,7.9,7.9,L
67.7502,8.32466,7.9,7.9,L
67.8336,8.32063,7.9,7.9,L
67.917,8.31997,7.9,7.9,L
67.9998,8.31751,7.9,7.9,L
68.0832,8.31383,7.9,7.9,L
68.1666,8.31328,7.9,7.9,L
68.25,8.30711,7.9,7.9,L
68.3334,8.30541,7.9,7.9,L
68.4168,8.30375,7.9,7.9,L
68.5002,8.29869,7.9,7.9,L
68.5836,8.29898,7.9,7.9,L
68.667,8.29859,7.9,7.9,L
68.7498,8.29314,7.9,7.9,L
68.8332,8.29134,7.9,7.9,L
68.9166,8.28961,7.9,7.9,L
69,8.28305,7.9,7.9,L
69.0834,8.28099,7.9,7.9,L
69.1668,8.27685,7.9,7.9,L
69.2502,8.27377,7.9,7.9,L
69.3336,8.27093,7.9,7.9,L
69.417,8.26584,7.9,7.9,L
69.5004,8.25959,7.9,7.9,L
69.5832,8.25165,7.9,7.9,L
69.6666,8.24469,7.9,7.9,L
69.75,8.23719,7.9,7.9,L
69.8334,8.23243,7.9,7.9,L
69.9168,8.2295,7.9,7.9,L
70.0002,8.22933,7.9,7.9,L
70.0836,8.22835,7.9,7.9,L
70.167,8.22997,7.9,7.9,L
70.2504,8.23138,7.9,7.9,L
70.3332,8.23457,7.9,7.9,L
70.4166,8.23811,7.9,7.9,L
70.5,8.23364,7.9,7.9,L
70.5834,8.2365,7.9,7.9,L
70.6668,8.24098,7.9,7.9,L
70.7502,8.23909,7.9,7.9,L
70.8336,8.2382,7.9,7.9,L
70.917,8.23432,7.9,7.9,L
70.9998,8.23544,7.9,7.9,L
71.0832,8.23526,7.9,7.9,L
71.1666,8.23446,7.9,7.9,L
71.25,8.23449,7.9,7.9,L
71.3334,8.22843,7.9,7.9,L
71.4168,8.22668,7.9,7.9,L
71.5002,8.22455,7.9,7.9,L
71.5836,8.22458,7.9,7.9,L
71.667,8.21969,7.9,7.9,L
71.7498,8.21689,7.9,7.9,L
71.8332,8.2172,7.9,7.9,L
71.9166,8.21302,7.9,7.9,L
72,8.20912,7.9,7.9,L
72.0834,8.20317,7.9,7.9,L
72.1668,8.2007,7.9,7.9,L
72.2502,8.19673,7.9,7.9,L
72.3336,8.19525,7.9,7.9,L
72.417,8.19836,7.9,7.9,L
72.5004,8.198,7.9,7.9,L
72.5832,8.20094,7.9,7.9,L
72.6666,8.20173,7.9,7.9,L
72.75,8.20344,7.9,7.9,L
72.8334,8.20692,7.9,7.9,L
72.9168,8.20537,7.9,7.9,L
73.0002,8.20511,7.9,7.9,L
73.0836,8.20711,7.9,7.9,L
73.167,8.2057,7.9,7.9,L
73.2504,8.20405,7.9,7.9,L
73.3332,8.20143,7.9,7.9,L
73.4166,8.19414,7.9,7.9,L
73.5,8.18966,7.9,7.9,L
73.5834,8.18523,7.9,7.9,L
73.6668,8.18372,7.9,7.9,L
73.7502,8.17909,7.9,7.9,L
73.8336,8.17735,7.9,7.9,L
73.917,8.17595,7.9,7.9,L
73.9998,8.17318,7.9,7.9,L
74.0832,8.17374,7.9,7.9,L
74.1666,8.16969,7.9,7.9,L
74.25,8.17045,7.9,7.9,L
74.3334,8.16782,7.9,7.9,L
74.4168,8.16849,7.9,7.9,L
74.5002,8.16932,7.9,7.9,L
74.5836,8.16726,7.9,7.9,L
74.667,8.16712,7.9,7.9,L
74.7504,8.16506,7.9,7.9,L
74.8332,8.16649,7.9,7.9,L
74.9166,8.16418,7.9,7.9,L
75,8.16323,7.9,7.9,L
75.0834,8.16616,7.9,7.9,L
75.1668,8.17114,7.9,7.9,L
75.2502,8.17724,7.9,7.9,L
75.3336,8.17912,7.9,7.9,L
75.417,8.18059,7.9,7.9,L
75.5004,8.17792,7.9,7.9,L
75.5832,8.17938,7.9,7.9,L
75.6666,8.17949,7.9,7.9,L
75.75,8.18145,7.9,7.9,L
75.8334,8.18157,7.9,7.9,L
75.9168,8.18426,7.9,7.9,L
76.0002,8.18352,7.9,7.9,L
76.0836,8.18368,7.9,7.9,L
76.167,8.18206,7.9,7.9,L
76.2504,8.18208,7.9,7.9,L
76.3332,8.18491,7.9,7.9,L
76.4166,8.18567,7.9,7.9,L
76.5,8.18696,7.9,7.9,L
76.5834,8.18914,7.9,7.9,L
76.6668,8.19141,7.9,7.9,L
76.7502,8.19148,7.9,7.9,L
76.8336,8.19221,7.9,7.9,L
76.917,8.19027,7.9,7.9,L
76.9998,8.18759,7.9,7.9,L
77.0832,8.18217,7.9,7.9,L
77.1666,8.18225,7.9,7.9,L
77.25,8.17718,7.9,7.9,L
77.3334,8.17745,7.9,7.9,L
77.4168,8.17726,7.9,7.9,L
77.5002,8.1764,7.9,7.9,L
77.5836,8.17743,7.9,7.9,L
77.667,8.18066,7.9,7.9,L
77.7504,8.18187,7.9,7.9,L
77.8332,8.1849,7.9,7.9,L
77.9166,8.18695,7.9,7.9,L
78,8.183,7.9,7.9,L
78.0834,8.18287,7.9,7.9,L
78.1668,8.18276,7.9,7.9,L
78.2502,8.17995,7.9,7.9,L
78.3336,8.17929,7.9,7.9,L
78.417,8.17986,7.9,7.9,L
78.5004,8.18142,7.9,7.9,L
78.5832,8.18091,7.9,7.9,L
78.6666,8.18174,7.9,7.9,L
78.75,8.17978,7.9,7.9,L
78.8334,8.17797,7.9,7.9,L
78.9168,8.17643,7.9,7.9,L
79.0002,8.17534,7.9,7.9,L
79.0836,8.17478,7.9,7.9,L
79.167,8.17678,7.9,7.9,L
79.2498,8.17929,7.9,7.9,L
79.3332,8.18179,7.9,7.9,L
79.4166,8.18383,7.9,7.9,L
79.5,8.18836,7.9,7.9,L
79.5834,8.19079,7.9,7.9,L
79.6668,8.19289,7.9,7.9,L
79.7502,8.1936,7.9,7.9,L
79.8336,8.19336,7.9,7.9,L
79.917,8.19274,7.9,7.9,L
79.9998,8.195,7.9,7.9,L
80.0832,8.1959,7.9,7.9,L
80.1666,8.19416,7.9,7.9,L
80.25,8.19628,7.9,7.9,L
80.3334,8.19992,7.9,7.9,L
80.4168,8.1992,7.9,7.9,L
80.5002,8.20054,7.9,7.9,L
80.5836,8.20219,7.9,7.9,L
80.667,8.20115,7.9,7.9,L
80.7504,8.2039,7.9,7.9,L
80.8332,8.20582,7.9,7.9,L
80.9166,8.20835,7.9,7.9,L
81,8.20912,7.9,7.9,L
81.0834,8.2102,7.9,7.9,L
81.1668,8.20819,7.9,7.9,L
81.2502,8.21082,7.9,7.9,L
81.3336,8.20646,7.9,7.9,L
81.417,8.20604,7.9,7.9,L
81.5004,8.20743,7.9,7.9,L
81.5832,8.20508,7.9,7.9,L
81.6666,8.20722,7.9,7.9,L
81.75,8.20633,7.9,7.9,L
81.8334,8.20827,7.9,7.9,L
81.9168,8.20949,7.9,7.9,L
82.0002,8.20857,7.9,7.9,L
82.0836,8.21109,7.9,7.9,L
82.167,8.20812,7.9,7.9,L
82.2498,8.20937,7.9,7.9,L
82.3332,8.20984,7.9,7.9,L
82.4166,8.20851,7.9,7.9,L
82.5,8.21055,7.9,7.9,L
82.5834,8.21326,7.9,7.9,L
82.6668,8.21264,7.9,7.9,L
82.7502,8.21232,7.9,7.9,L
82.8336,8.21416,7.9,7.9,L
82.917,8.2106,7.9,7.9,L
82.9998,8.20942,7.9,7.9,L
83.0832,8.21107,7.9,7.9,L
83.1666,8.21029,7.9,7.9,L
83.25,8.21192,7.9,7.9,L
83.3334,8.2095,7.9,7.9,L
83.4168,8.20797,7.9,7.9,L
83.5002,8.2068,7.9,7.9,L
83.5836,8.20677,7.9,7.9,L
83.667,8.20541,7.9,7.9,L
83.7504,8.20597,7.9,7.9,L
83.8332,8.20454,7.9,7.9,L
83.9166,8.20258,7.9,7.9,L
84,8.19925,7.9,7.9,L
84.0834,8.19806,7.9,7.9,L
84.1668,8.20054,7.9,7.9,L
84.2502,8.20311,7.9,7.9,L
84.3336,8.20394,7.9,7.9,L
84.417,8.20324,7.9,7.9,L
84.5004,8.208,7.9,7.9,L
84.5832,8.20883,7.9,7.9,L
84.6666,8.20866,7.9,7.9,L
84.75,8.2086,7.9,7.9,L
84.8334,8.20865,7.9,7.9,L
84.9168,8.20682,7.9,7.9,L
85.0002,8.20743,7.9,7.9,L
85.0836,8.20377,7.9,7.9,L
85.167,8.20103,7.9,7.9,L
85.2498,8.20232,7.9,7.9,L
85.3332,8.20331,7.9,7.9,L
85.4166,8.203,7.9,7.9,L
85.5,8.20041,7.9,7.9,L
85.5834,8.1996,7.9,7.9,L
85.6668,8.19895,7.9,7.9,L
85.7502,8.19708,7.9,7.9,L
85.8336,8.19696,7.9,7.9,L
85.917,8.19713,7.9,7.9,L
86.0004,8.19696,7.9,7.9,L
86.0832,8.19612,7.9,7.9,L
86.1666,8.19458,7.9,7.9,L
86.25,8.19396,7.9,7.9,L
86.3334,8.19468,7.9,7.9,L
86.4168,8.19584,7.9,7.9,L
86.5002,8.19658,7.9,7.9,L
86.5836,8.19683,7.9,7.9,L
86.667,8.19533,7.9,7.9,L
86.7504,8.19702,7.9,7.9,L
86.8332,8.19816,7.9,7.9,L
86.9166,8.20319,7.9,7.9,L
87,8.20314,7.9,7.9,L
87.0834,8.20521,7.9,7.9,L
87.1668,8.20133,7.9,7.9,L
87.2502,8.20363,7.9,7.9,L
87.3336,8.2053,7.9,7.9,L
87.417,8.20605,7.9,7.9,L
87.5004,8.20504,7.9,7.9,L
87.5832,8.20634,7.9,7.9,L
87.6666,8.2076,7.9,7.9,L
87.75,8.21054,7.9,7.9,L
87.8334,8.20811,7.9,7.9,L
87.9168,8.20525,7.9,7.9,L
88.0002,8.205,7.9,7.9,L
88.0836,8.20269,7.9,7.9,L
88.167,8.20425,7.9,7.9,L
88.2498,8.20464,7.9,7.9,L
88.3332,8.20101,7.9,7.9,L
88.4166,8.20025,7.9,7.9,L
88.5,8.19876,7.9,7.9,L
88.5834,8.20201,7.9,7.9,L
88.6668,8.20116,7.9,7.9,L
88.7502,8.20074,7.9,7.9,L
88.8336,8.20069,7.9,7.9,L
88.917,8.20053,7.9,7.9,L
89.0004,8.20035,7.9,7.9,L
89.0832,8.19837,7.9,7.9,L
89.1666,8.19985,7.9,7.9,L
89.25,8.20123,7.9,7.9,L
89.3334,8.20068,7.9,7.9,L
89.4168,8.20056,7.9,7.9,L
89.5002,8.19974,7.9,7.9,L
89.5836,8.20185,7.9,7.9,L
89.667,8.20172,7.9,7.9,L
89.7504,8.20443,7.9,7.9,L
89.8332,8.20387,7.9,7.9,L
89.9166,8.2058,7.9,7.9,L
90,8.20523,7.9,7.9,L
90.0834,8.20474,7.9,7.9,L
90.1668,8.2067,7.9,7.9,L
90.2502,8.20612,7.9,7.9,L
90.3336,8.20367,7.9,7.9,L
90.417,8.20331,7.9,7.9,L
90.4998,8.20121,7.9,7.9,L
90.5832,8.20087,7.9,7.9,L
90.6666,8.20053,7.9,7.9,L
90.75,8.19966,7.9,7.9,L
